
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000605                       # Number of seconds simulated (Second)
simTicks                                    604973750                       # Number of ticks simulated (Tick)
finalTick                                   604973750                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     33.99                       # Real time elapsed on the host (Second)
hostTickRate                                 17797936                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     804672                       # Number of bytes of host memory used (Byte)
simInsts                                      3730506                       # Number of instructions simulated (Count)
simOps                                        7276884                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   109748                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     214080                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           250                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          2419896                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.648678                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.541598                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         7961732                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       91                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        7807720                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   2864                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               684933                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            878945                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  55                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2259876                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.454933                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.433261                       # Number of insts issued each cycle (Count)
system.l2bus.snoopTraffic                        6720                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples               10085                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.017154                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.129852                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                      9912     98.28%     98.28% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       173      1.72%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                 10085                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED    604973750                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy              3295750                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             1205748                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy             2205248                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests            8069                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests         3522                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            4                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               167                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          167                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst               948                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data              1944                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                 2892                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst              948                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data             1944                       # number of overall hits (Count)
system.l2cache.overallHits::total                2892                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst             657                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data             995                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               1652                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst            657                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data            995                       # number of overall misses (Count)
system.l2cache.overallMisses::total              1652                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     58325250                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data     84207000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     142532250                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     58325250                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data     84207000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    142532250                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          1605                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data          2939                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total             4544                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         1605                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data         2939                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total            4544                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.409346                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.338551                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.363556                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.409346                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.338551                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.363556                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 88775.114155                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 84630.150754                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 86278.601695                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 88775.114155                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 84630.150754                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 86278.601695                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_wbuffers            nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks             102                       # number of writebacks (Count)
