
---------- Begin Simulation Statistics ----------
simSeconds                                   0.004482                       # Number of seconds simulated (Second)
simTicks                                   4482451000                       # Number of ticks simulated (Tick)
finalTick                                  4482451000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    261.53                       # Real time elapsed on the host (Second)
hostTickRate                                 17139481                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     805696                       # Number of bytes of host memory used (Byte)
simInsts                                     32157149                       # Number of instructions simulated (Count)
simOps                                       62340209                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   122959                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     238369                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           250                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         17929805                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.557568                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.793502                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        65907130                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      184                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       64716338                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  26401                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              3567099                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           7273142                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 130                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            17754083                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.645152                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.349379                       # Number of insts issued each cycle (Count)
system.cpu.rename.fpReturned                  2825518                       # count of registers freed and written back to floating point free list (Count)
system.cpu.rob.reads                         78515255                       # The number of ROB reads (Count)
system.cpu.rob.writes                       132280452                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 32157149                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   62340209                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs               10507255                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                  4145                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp                65957                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty          70772                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean           1360                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict               4741                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq                9126                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                  2                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                 2                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq                6235                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp               6235                       # Transaction distribution (Count)
system.l2bus.transDist::ReadCleanReq             1875                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq           64083                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port         5105                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port       210446                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                   215551                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port       206720                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port      8892608                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                   9099328                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                             14837                       # Total snoops (Count)
system.l2bus.snoopTraffic                      137408                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples               87028                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.008928                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.094067                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                     86251     99.11%     99.11% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       777      0.89%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                 87028                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED   4482451000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy             70834750                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             1406247                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy            52739747                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests          143361                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests        71171                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            4                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               768                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          768                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst              1153                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data             67999                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                69152                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst             1153                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data            67999                       # number of overall hits (Count)
system.l2cache.overallHits::total               69152                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst             718                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            2319                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               3037                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst            718                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           2319                       # number of overall misses (Count)
system.l2cache.overallMisses::total              3037                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     65489250                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    155051500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     220540750                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     65489250                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    155051500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    220540750                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          1871                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data         70318                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total            72189                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         1871                       # number of overall (read+write) accesses (Count)
