
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001070                       # Number of seconds simulated (Second)
simTicks                                   1069700250                       # Number of ticks simulated (Tick)
finalTick                                  1069700250                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     48.43                       # Real time elapsed on the host (Second)
hostTickRate                                 22086239                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     805696                       # Number of bytes of host memory used (Byte)
simInsts                                      6810923                       # Number of instructions simulated (Count)
simOps                                       13394130                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   140625                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     276549                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           250                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          4278802                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.628226                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.591783                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        14238042                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       69                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       13996331                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  10673                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               843975                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1355165                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  33                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             3977876                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.518544                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.462520                       # Number of insts issued each cycle (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port       204672                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port       683264                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                    887936                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                              2173                       # Total snoops (Count)
system.l2bus.snoopTraffic                       10112                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples               10127                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.011158                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.105047                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                     10014     98.88%     98.88% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       113      1.12%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                 10127                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED   1069700250                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy              6682250                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             1392999                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy             4572500                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests           14883                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests         6928                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            4                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               108                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          108                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst               103                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data              4220                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                 4323                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst              103                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data             4220                       # number of overall hits (Count)
system.l2cache.overallHits::total                4323                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            1753                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            1876                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               3629                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           1753                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           1876                       # number of overall misses (Count)
system.l2cache.overallMisses::total              3629                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    134249750                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    133859250                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     268109000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    134249750                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    133859250                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    268109000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          1856                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data          6096                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total             7952                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         1856                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data         6096                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total            7952                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.944504                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.307743                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.456363                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.944504                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.307743                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.456363                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 76582.857958                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 71353.544776                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 73879.581152                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 76582.857958                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 71353.544776                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 73879.581152                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
