
---------- Begin Simulation Statistics ----------
simSeconds                                   0.002474                       # Number of seconds simulated (Second)
simTicks                                   2473683000                       # Number of ticks simulated (Tick)
finalTick                                  2473683000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    113.14                       # Real time elapsed on the host (Second)
hostTickRate                                 21863310                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     805696                       # Number of bytes of host memory used (Byte)
simInsts                                     16642526                       # Number of instructions simulated (Count)
simOps                                       31920124                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   147092                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     282121                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           250                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          9894733                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.594545                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.681958                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        33581619                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      129                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       33260599                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  25590                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1661618                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           3040598                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  75                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             9594006                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.466810                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.519629                       # Number of insts issued each cycle (Count)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port     19329728                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                  19526592                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                              7077                       # Total snoops (Count)
system.l2bus.snoopTraffic                       77376                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples              164143                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.003332                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.057631                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                    163596     99.67%     99.67% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       547      0.33%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                164143                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED   2473683000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy            152296750                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.1                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             1347249                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy           116452250                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests          313107                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests       156041                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            4                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               541                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          541                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst               105                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data            152284                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total               152389                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst              105                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data           152284                       # number of overall hits (Count)
system.l2cache.overallHits::total              152389                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            1690                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            2985                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               4675                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           1690                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           2985                       # number of overall misses (Count)
system.l2cache.overallMisses::total              4675                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    131017500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    208027250                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     339044750                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    131017500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    208027250                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    339044750                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          1795                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data        155269                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total           157064                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         1795                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data       155269                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total          157064                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.941504                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.019225                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.029765                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.941504                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.019225                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.029765                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 77525.147929                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 69690.871022                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 72522.941176                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 77525.147929                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 69690.871022                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 72522.941176                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_wbuffers            nan                       # average number of cycles each access was blocked ((Cycle/Count))
