
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001942                       # Number of seconds simulated (Second)
simTicks                                   1942431750                       # Number of ticks simulated (Tick)
finalTick                                  1942431750                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    125.72                       # Real time elapsed on the host (Second)
hostTickRate                                 15449922                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     805696                       # Number of bytes of host memory used (Byte)
simInsts                                     12745869                       # Number of instructions simulated (Count)
simOps                                       24597402                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   101379                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     195645                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           250                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          7769728                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.609588                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.640452                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        26222940                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       69                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       25636327                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  14907                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1625601                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           3290676                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  33                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             7475227                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.429505                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.303466                       # Number of insts issued each cycle (Count)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             1383750                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy             4975250                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests           15933                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests         7453                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            4                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               143                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          143                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst               100                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data              5294                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                 5394                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst              100                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data             5294                       # number of overall hits (Count)
system.l2cache.overallHits::total                5394                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            1744                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            1339                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               3083                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           1744                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           1339                       # number of overall misses (Count)
system.l2cache.overallMisses::total              3083                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    131375500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    108334500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     239710000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    131375500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    108334500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    239710000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          1844                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data          6633                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total             8477                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         1844                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data         6633                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total            8477                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.945770                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.201869                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.363690                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.945770                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.201869                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.363690                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 75329.988532                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 80907.020164                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 77752.189426                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 75329.988532                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 80907.020164                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 77752.189426                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_wbuffers            nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks             175                       # number of writebacks (Count)
system.l2cache.writebacks::total                  175                       # number of writebacks (Count)
system.l2cache.demandMshrHits::cpu.data            68                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total               68                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.data           68                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::total              68                       # number of overall MSHR hits (Count)
system.l2cache.demandMshrMisses::cpu.inst         1744                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data         1271                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total           3015                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst         1744                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data         1271                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::l2cache.prefetcher         1667                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total          4682                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst    122660500                       # number of demand (read+write) MSHR miss ticks (Tick)
