
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001321                       # Number of seconds simulated (Second)
simTicks                                   1320817500                       # Number of ticks simulated (Tick)
finalTick                                  1320817500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     70.05                       # Real time elapsed on the host (Second)
hostTickRate                                 18855037                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     805696                       # Number of bytes of host memory used (Byte)
simInsts                                      8393169                       # Number of instructions simulated (Count)
simOps                                       16076590                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   119814                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     229497                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           250                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          5283271                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.629473                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.588631                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        17194707                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       71                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       16820728                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  32787                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1118182                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           2063460                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  35                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             4977272                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.379507                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.362161                       # Number of insts issued each cycle (Count)
system.cpu.rename.serializing                      78                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  61                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                    547673                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned                10850084                       # count of registers freed and written back to integer free list (Count)
system.cpu.rename.fpReturned                  1385617                       # count of registers freed and written back to floating point free list (Count)
system.cpu.rob.reads                         20909060                       # The number of ROB reads (Count)
system.cpu.rob.writes                        34520376                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                  8393169                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   16076590                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                2501150                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                  1965                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp                 5406                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty           3934                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean           1363                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict               1791                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq                2153                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                  2                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                 2                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq                1752                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp               1752                       # Transaction distribution (Count)
system.l2bus.transDist::ReadCleanReq             1878                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq            3529                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port         5116                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port        15335                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                    20451                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port       207232                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port       578560                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                    785792                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                              3111                       # Total snoops (Count)
system.l2bus.snoopTraffic                       11328                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples               10270                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.011295                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.105681                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                     10154     98.87%     98.87% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       116      1.13%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                 10270                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED   1320817500                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy              5884250                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             1408248                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy             3961250                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests           13293                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests         6133                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            3                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               112                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          112                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst               110                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data              3823                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                 3933                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst              110                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data             3823                       # number of overall hits (Count)
system.l2cache.overallHits::total                3933                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            1766                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            1458                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               3224                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           1766                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           1458                       # number of overall misses (Count)
system.l2cache.overallMisses::total              3224                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    133301250                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    109508750                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     242810000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    133301250                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    109508750                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    242810000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          1876                       # number of demand (read+write) accesses (Count)
